3.000000 	 1 
3.040000 	 3 
3.080000 	 2 
3.120000 	 0 
3.160000 	 0 
3.200000 	 1 
3.240000 	 3 
3.280000 	 2 
3.320000 	 3 
3.360000 	 3 
3.400000 	 4 
3.440000 	 2 
3.480000 	 4 
3.520000 	 6 
3.560000 	 3 
3.600000 	 8 
3.640000 	 8 
3.680000 	 14 
3.720000 	 12 
3.760000 	 14 
3.800000 	 17 
3.840000 	 16 
3.880000 	 20 
3.920000 	 30 
3.960000 	 37 
4.000000 	 32 
4.040000 	 38 
4.080000 	 45 
4.120000 	 53 
4.160000 	 50 
4.200000 	 64 
4.240000 	 59 
4.280000 	 83 
4.320000 	 65 
4.360000 	 58 
4.400000 	 47 
4.440000 	 45 
4.480000 	 36 
4.520000 	 34 
4.560000 	 24 
4.600000 	 18 
4.640000 	 13 
4.680000 	 6 
4.720000 	 7 
4.760000 	 1 
4.800000 	 1 
4.840000 	 1 
4.880000 	 0 
4.920000 	 1 
4.960000 	 0 
5.000000 	 0 
5.040000 	 0 
5.080000 	 0 
5.120000 	 0 
5.160000 	 0 
5.200000 	 0 
5.240000 	 0 
5.280000 	 0 
5.320000 	 0 
5.360000 	 0 
5.400000 	 0 
5.440000 	 2 
5.480000 	 1 
5.520000 	 7 
5.560000 	 10 
5.600000 	 26 
5.640000 	 38 
5.680000 	 49 
5.720000 	 63 
5.760000 	 87 
5.800000 	 95 
5.840000 	 84 
5.880000 	 96 
5.920000 	 82 
5.960000 	 76 
6.000000 	 55 
6.040000 	 58 
6.080000 	 37 
6.120000 	 30 
6.160000 	 20 
6.200000 	 21 
6.240000 	 17 
6.280000 	 12 
6.320000 	 5 
6.360000 	 3 
6.400000 	 4 
6.440000 	 4 
6.480000 	 3 
6.520000 	 3 
6.560000 	 2 
6.600000 	 2 
6.640000 	 3 
6.680000 	 3 
6.720000 	 0 
6.760000 	 0 
6.800000 	 0 
6.840000 	 1 
6.880000 	 0 
6.920000 	 0 
6.960000 	 0 

