3.000000 	 1 0
3.040000 	 3 0
3.080000 	 2 0
3.120000 	 0 0
3.160000 	 0 0
3.200000 	 1 0
3.240000 	 3 0
3.280000 	 2 0
3.320000 	 3 0
3.360000 	 3 0
3.400000 	 4 0
3.440000 	 2 0
3.480000 	 4 0
3.520000 	 6 0
3.560000 	 3 0
3.600000 	 8 0
3.640000 	 8 0
3.680000 	 14 0
3.720000 	 12 0
3.760000 	 14 0
3.800000 	 17 0
3.840000 	 16 0
3.880000 	 20 0
3.920000 	 30 0
3.960000 	 37 0
4.000000 	 32 0
4.040000 	 38 0
4.080000 	 45 0
4.120000 	 53 0
4.160000 	 50 0
4.200000 	 64 0
4.240000 	 59 0
4.280000 	 83 0
4.320000 	 65 0
4.360000 	 58 0
4.400000 	 47 0
4.440000 	 45 0
4.480000 	 36 0
4.520000 	 34 0
4.560000 	 24 0
4.600000 	 18 0
4.640000 	 13 0
4.680000 	 6 0
4.720000 	 7 0
4.760000 	 1 0
4.800000 	 1 0
4.840000 	 1 0
4.880000 	 0 0
4.920000 	 1 0
4.960000 	 0 0
5.000000 	 0 0
5.040000 	 0 0
5.080000 	 0 0
5.120000 	 0 0
5.160000 	 0 0
5.200000 	 0 0
5.240000 	 0 0
5.280000 	 0 0
5.320000 	 0 0
5.360000 	 0 0
5.400000 	 0 0
5.440000 	 0 2
5.480000 	 0 1
5.520000 	 0 7
5.560000 	 0 10
5.600000 	 0 26
5.640000 	 0 38
5.680000 	 0 49
5.720000 	 0 63
5.760000 	 0 87
5.800000 	 0 95
5.840000 	 0 84
5.880000 	 0 96
5.920000 	 0 82
5.960000 	 0 76
6.000000 	 0 55
6.040000 	 0 58
6.080000 	 0 37
6.120000 	 0 30
6.160000 	 0 20
6.200000 	 0 21
6.240000 	 0 17
6.280000 	 0 12
6.320000 	 0 5
6.360000 	 0 3
6.400000 	 0 4
6.440000 	 0 4
6.480000 	 0 3
6.520000 	 0 3
6.560000 	 0 2
6.600000 	 0 2
6.640000 	 0 3
6.680000 	 0 3
6.720000 	 0 0
6.760000 	 0 0
6.800000 	 0 0
6.840000 	 0 1
6.880000 	 0 0
6.920000 	 0 0
6.960000 	 0 0
