1.000000 	 0 
1.040000 	 0 
1.080000 	 0 
1.120000 	 0 
1.160000 	 0 
1.200000 	 0 
1.240000 	 0 
1.280000 	 0 
1.320000 	 0 
1.360000 	 0 
1.400000 	 0 
1.440000 	 0 
1.480000 	 1 
1.520000 	 1 
1.560000 	 3 
1.600000 	 2 
1.640000 	 2 
1.680000 	 4 
1.720000 	 2 
1.760000 	 5 
1.800000 	 8 
1.840000 	 9 
1.880000 	 16 
1.920000 	 29 
1.960000 	 34 
2.000000 	 40 
2.040000 	 51 
2.080000 	 58 
2.120000 	 100 
2.160000 	 91 
2.200000 	 80 
2.240000 	 71 
2.280000 	 67 
2.320000 	 98 
2.360000 	 76 
2.400000 	 62 
2.440000 	 29 
2.480000 	 18 
2.520000 	 17 
2.560000 	 10 
2.600000 	 9 
2.640000 	 1 
2.680000 	 2 
2.720000 	 2 
2.760000 	 1 
2.800000 	 0 
2.840000 	 0 
2.880000 	 0 
2.920000 	 0 
2.960000 	 0 
3.000000 	 0 
3.040000 	 0 
3.080000 	 0 
3.120000 	 0 
3.160000 	 0 
3.200000 	 0 
3.240000 	 0 
3.280000 	 0 
3.320000 	 0 
3.360000 	 1 
3.400000 	 5 
3.440000 	 5 
3.480000 	 9 
3.520000 	 20 
3.560000 	 34 
3.600000 	 54 
3.640000 	 73 
3.680000 	 89 
3.720000 	 75 
3.760000 	 78 
3.800000 	 102 
3.840000 	 80 
3.880000 	 80 
3.920000 	 63 
3.960000 	 50 
4.000000 	 47 
4.040000 	 36 
4.080000 	 20 
4.120000 	 24 
4.160000 	 11 
4.200000 	 7 
4.240000 	 12 
4.280000 	 12 
4.320000 	 4 
4.360000 	 1 
4.400000 	 2 
4.440000 	 0 
4.480000 	 2 
4.520000 	 2 
4.560000 	 0 
4.600000 	 0 
4.640000 	 0 
4.680000 	 1 
4.720000 	 0 
4.760000 	 0 
4.800000 	 0 
4.840000 	 0 
4.880000 	 0 
4.920000 	 0 
4.960000 	 0 

