1.000000 	 0 
1.040000 	 0 
1.080000 	 0 
1.120000 	 0 
1.160000 	 0 
1.200000 	 0 
1.240000 	 0 
1.280000 	 0 
1.320000 	 0 
1.360000 	 0 
1.400000 	 0 
1.440000 	 0 
1.480000 	 0 
1.520000 	 0 
1.560000 	 0 
1.600000 	 0 
1.640000 	 0 
1.680000 	 0 
1.720000 	 1 
1.760000 	 1 
1.800000 	 2 
1.840000 	 2 
1.880000 	 3 
1.920000 	 5 
1.960000 	 7 
2.000000 	 7 
2.040000 	 17 
2.080000 	 27 
2.120000 	 44 
2.160000 	 58 
2.200000 	 67 
2.240000 	 88 
2.280000 	 96 
2.320000 	 117 
2.360000 	 86 
2.400000 	 106 
2.440000 	 96 
2.480000 	 72 
2.520000 	 37 
2.560000 	 31 
2.600000 	 11 
2.640000 	 10 
2.680000 	 3 
2.720000 	 2 
2.760000 	 3 
2.800000 	 0 
2.840000 	 0 
2.880000 	 0 
2.920000 	 0 
2.960000 	 0 
3.000000 	 0 
3.040000 	 0 
3.080000 	 0 
3.120000 	 0 
3.160000 	 0 
3.200000 	 0 
3.240000 	 0 
3.280000 	 0 
3.320000 	 4 
3.360000 	 5 
3.400000 	 12 
3.440000 	 21 
3.480000 	 43 
3.520000 	 87 
3.560000 	 92 
3.600000 	 103 
3.640000 	 93 
3.680000 	 121 
3.720000 	 88 
3.760000 	 90 
3.800000 	 53 
3.840000 	 57 
3.880000 	 40 
3.920000 	 26 
3.960000 	 19 
4.000000 	 8 
4.040000 	 14 
4.080000 	 11 
4.120000 	 5 
4.160000 	 2 
4.200000 	 0 
4.240000 	 2 
4.280000 	 2 
4.320000 	 0 
4.360000 	 0 
4.400000 	 0 
4.440000 	 1 
4.480000 	 0 
4.520000 	 0 
4.560000 	 0 
4.600000 	 0 
4.640000 	 0 
4.680000 	 0 
4.720000 	 0 
4.760000 	 0 
4.800000 	 0 
4.840000 	 0 
4.880000 	 0 
4.920000 	 0 
4.960000 	 0 

