1.000000 	 0 0
1.040000 	 0 0
1.080000 	 0 0
1.120000 	 0 0
1.160000 	 0 0
1.200000 	 0 0
1.240000 	 0 0
1.280000 	 0 0
1.320000 	 0 0
1.360000 	 0 0
1.400000 	 0 0
1.440000 	 0 0
1.480000 	 0 0
1.520000 	 0 0
1.560000 	 0 0
1.600000 	 0 0
1.640000 	 0 0
1.680000 	 0 0
1.720000 	 0 0
1.760000 	 0 0
1.800000 	 0 0
1.840000 	 0 0
1.880000 	 0 0
1.920000 	 0 0
1.960000 	 0 0
2.000000 	 0 0
2.040000 	 0 0
2.080000 	 0 0
2.120000 	 0 0
2.160000 	 0 0
2.200000 	 1 0
2.240000 	 4 0
2.280000 	 2 0
2.320000 	 10 0
2.360000 	 12 0
2.400000 	 27 0
2.440000 	 59 0
2.480000 	 110 0
2.520000 	 156 0
2.560000 	 171 0
2.600000 	 157 0
2.640000 	 138 0
2.680000 	 95 0
2.720000 	 34 0
2.760000 	 17 0
2.800000 	 2 0
2.840000 	 3 0
2.880000 	 1 0
2.920000 	 0 0
2.960000 	 0 0
3.000000 	 0 0
3.040000 	 0 0
3.080000 	 0 0
3.120000 	 0 0
3.160000 	 0 0
3.200000 	 0 0
3.240000 	 0 5
3.280000 	 0 37
3.320000 	 0 94
3.360000 	 0 165
3.400000 	 0 205
3.440000 	 0 177
3.480000 	 0 132
3.520000 	 0 83
3.560000 	 0 38
3.600000 	 0 26
3.640000 	 0 19
3.680000 	 0 10
3.720000 	 0 3
3.760000 	 0 2
3.800000 	 0 2
3.840000 	 0 0
3.880000 	 0 1
3.920000 	 0 0
3.960000 	 0 0
4.000000 	 0 0
4.040000 	 0 0
4.080000 	 0 0
4.120000 	 0 0
4.160000 	 0 0
4.200000 	 0 0
4.240000 	 0 0
4.280000 	 0 0
4.320000 	 0 0
4.360000 	 0 0
4.400000 	 0 0
4.440000 	 0 0
4.480000 	 0 0
4.520000 	 0 0
4.560000 	 0 0
4.600000 	 0 0
4.640000 	 0 0
4.680000 	 0 0
4.720000 	 0 0
4.760000 	 0 0
4.800000 	 0 0
4.840000 	 0 0
4.880000 	 0 0
4.920000 	 0 0
4.960000 	 0 0
